block_num,validator_id,validator_type,winning_builder_id,winning_bid,total_gas_fee,total_mev,validator_stake,validator_nodes,gini_coefficient,hhi,top_5_share,total_stake_eth
6556,builder_0,builder,builder_0,0.0,628399999,11620310,608000000000,19,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6557,builder_7,builder,builder_7,0.0,685400000,10699500,96000000000,3,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6558,builder_4,builder,builder_4,0.0,539420005,50708900,256000000000,8,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6559,builder_26,builder,builder_26,0.0,573879997,27109140,64000000000,2,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6560,builder_2,builder,builder_2,0.0,567259999,32603080,384000000000,12,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6561,builder_3,builder,builder_3,0.0,414700000,2529230,288000000000,9,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6562,builder_4,builder,builder_4,0.0,829315998,27489800,256000000000,8,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6563,proposer_44,proposer,builder_22,552406598.1,588774009,24979400,32000000000,1,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6564,proposer_45,proposer,builder_24,741530167.2,816058008,7864400,32000000000,1,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6565,builder_26,builder,builder_26,0.0,909000002,2379900,64000000000,2,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6566,builder_48,builder,builder_48,0.0,574700000,7356140,32000000000,1,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6567,builder_35,builder,builder_35,0.0,699500000,10307120,32000000000,1,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6568,builder_29,builder,builder_29,0.0,651900000,12712250,32000000000,1,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6569,builder_3,builder,builder_3,0.0,640100000,4003710,288000000000,9,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6570,builder_1,builder,builder_1,0.0,448300000,23805650,480000000000,15,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6571,builder_1,builder,builder_1,0.0,547000000,6774380,480000000000,15,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6572,proposer_14,proposer,builder_4,703015206.3000001,704906007,76222000,32000000000,1,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6573,builder_3,builder,builder_3,0.0,533400000,2045120,288000000000,9,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6574,proposer_30,proposer,builder_18,617974972.2,675600008,11004150,32000000000,1,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6575,builder_38,builder,builder_38,0.0,548500000,1145600,32000000000,1,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6576,builder_47,builder,builder_47,0.0,619600000,2169400,32000000000,1,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6577,builder_1,builder,builder_1,0.0,747700000,1567740,480000000000,15,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6578,builder_26,builder,builder_26,0.0,700972006,122043740,64000000000,2,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6579,builder_37,builder,builder_37,0.0,631400000,10247020,32000000000,1,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6580,proposer_16,proposer,builder_4,754954309.8000001,793180002,45658120,32000000000,1,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6581,proposer_46,proposer,builder_17,573870698.1,614240009,23394100,32000000000,1,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6582,builder_14,builder,builder_14,0.0,716452000,34873630,64000000000,2,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6583,builder_49,builder,builder_49,0.0,623200000,939830,32000000000,1,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6584,proposer_0,proposer,builder_21,596218761.9,642190011,19992280,512000000000,16,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6585,proposer_10,proposer,builder_19,580153181.4,615360006,29254640,64000000000,2,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6586,builder_25,builder,builder_25,0.0,710673995,34268700,32000000000,1,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6587,proposer_3,proposer,builder_18,684164169.0,733994010,26188400,128000000000,4,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6588,proposer_2,proposer,builder_16,621204775.2,670800008,19427520,160000000000,5,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6589,builder_5,builder,builder_5,0.0,558400000,27667940,192000000000,6,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6590,builder_24,builder,builder_24,0.0,616199998,38687700,32000000000,1,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6591,builder_5,builder,builder_5,0.0,634700000,1726340,192000000000,6,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6592,builder_20,builder,builder_20,0.0,569940007,20716900,64000000000,2,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6593,proposer_0,proposer,builder_2,513486414.0,538156010,32384450,512000000000,16,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6594,builder_2,builder,builder_2,0.0,702660006,28490460,384000000000,12,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6595,proposer_0,proposer,builder_20,627364737.0,613868010,83187520,512000000000,16,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6596,proposer_45,proposer,builder_14,701240887.8000001,770700012,8456530,32000000000,1,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6597,builder_1,builder,builder_1,0.0,638600000,1938140,480000000000,15,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6598,builder_13,builder,builder_13,0.0,737040004,25298440,64000000000,2,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6599,proposer_0,proposer,builder_25,705513895.2,723568008,60336320,512000000000,16,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6600,proposer_2,proposer,builder_17,715209877.8000001,767940012,26737630,160000000000,5,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6601,builder_8,builder,builder_8,0.0,789620006,35844400,64000000000,2,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6602,proposer_25,proposer,builder_4,547777350.0,600000010,8641490,32000000000,1,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6603,builder_36,builder,builder_36,0.0,563700000,693560,32000000000,1,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6604,builder_22,builder,builder_22,0.0,721340001,19892780,32000000000,1,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6605,proposer_0,proposer,builder_12,726644924.1,803200009,4183240,512000000000,16,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6606,builder_3,builder,builder_3,0.0,597300000,34298500,288000000000,9,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6607,builder_2,builder,builder_2,0.0,585564006,14688500,384000000000,12,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6608,proposer_2,proposer,builder_9,392735068.2,415856008,20516290,160000000000,5,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6609,proposer_11,proposer,builder_0,629223569.1,674984009,24153290,32000000000,1,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6610,builder_0,builder,builder_0,0.0,630699996,1532080,608000000000,19,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6611,proposer_16,proposer,builder_0,578785474.0280477,670899997,2338790,32000000000,1,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6612,builder_32,builder,builder_32,0.0,595800000,1713700,32000000000,1,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6613,builder_0,builder,builder_0,0.0,899199999,28159800,608000000000,19,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6614,builder_2,builder,builder_2,0.0,742600007,2811600,384000000000,12,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6615,proposer_24,proposer,builder_28,516431907.0,559480010,14333220,32000000000,1,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6616,proposer_0,proposer,builder_28,451535581.8,462280002,39426200,512000000000,16,0.4704587155963304,314.7883174816935,33.48623853211009,6976.0
6617,proposer_0,proposer,builder_8,650804457.6,705460004,17656060,544000000000,17,0.47273972602739717,318.80069222910276,33.789954337899545,7008.0
6618,builder_6,builder,builder_6,0.0,517859993,17473900,128000000000,4,0.47273972602739717,318.80069222910276,33.789954337899545,7008.0
6619,builder_12,builder,builder_12,0.0,575200002,28692400,64000000000,2,0.47273972602739717,318.80069222910276,33.789954337899545,7008.0
6620,proposer_0,proposer,builder_24,624900092.4,657520006,36813430,544000000000,17,0.47273972602739717,318.80069222910276,33.789954337899545,7008.0
6621,builder_45,builder,builder_45,0.0,748000000,4072240,32000000000,1,0.47273972602739717,318.80069222910276,33.789954337899545,7008.0
6622,builder_1,builder,builder_1,0.0,526200000,5179020,480000000000,15,0.47273972602739717,318.80069222910276,33.789954337899545,7008.0
6623,proposer_32,proposer,builder_23,581106950.1,600780009,44894380,64000000000,2,0.47273972602739717,318.80069222910276,33.789954337899545,7008.0
6624,proposer_0,proposer,builder_20,500936497.2,552320008,3895100,544000000000,17,0.47273972602739717,318.80069222910276,33.789954337899545,7008.0
6625,builder_11,builder,builder_11,0.0,742300004,3112580,64000000000,2,0.47273972602739717,318.80069222910276,33.789954337899545,7008.0
6626,proposer_19,proposer,builder_22,524938327.2,568564008,14700800,32000000000,1,0.4723636363636362,316.5289256198347,33.63636363636363,7040.0
6627,builder_11,builder,builder_11,0.0,561799997,20709440,64000000000,2,0.4723636363636362,316.5289256198347,33.63636363636363,7040.0
6628,builder_4,builder,builder_4,0.0,699939997,22499330,256000000000,8,0.4723636363636362,316.5289256198347,33.63636363636363,7040.0
6629,proposer_3,proposer,builder_11,629175652.2,677820008,21264050,128000000000,4,0.4723636363636362,316.5289256198347,33.63636363636363,7040.0
6630,proposer_0,proposer,builder_8,860576316.3000001,953900007,2295900,544000000000,17,0.4723636363636362,316.5289256198347,33.63636363636363,7040.0
6631,builder_26,builder,builder_26,0.0,843560006,37448000,64000000000,2,0.4723636363636362,316.5289256198347,33.63636363636363,7040.0
6632,proposer_44,proposer,builder_15,527676646.5,583900005,2407380,32000000000,1,0.4723636363636362,316.5289256198347,33.63636363636363,7040.0
6633,builder_13,builder,builder_13,0.0,567900000,19639640,64000000000,2,0.4723636363636362,316.5289256198347,33.63636363636363,7040.0
6634,proposer_31,proposer,builder_15,1021416015.6,1132500004,2406680,32000000000,1,0.4723636363636362,316.5289256198347,33.63636363636363,7040.0
6635,builder_0,builder,builder_0,0.0,522919999,25599040,608000000000,19,0.4723636363636362,316.5289256198347,33.63636363636363,7040.0
6636,builder_35,builder,builder_35,0.0,629000000,18771370,32000000000,1,0.4723636363636362,316.5289256198347,33.63636363636363,7040.0
6637,proposer_15,proposer,builder_20,503978669.1,537119999,22795600,32000000000,1,0.4723636363636362,316.5289256198347,33.63636363636363,7040.0
6638,builder_0,builder,builder_0,0.0,785780003,18431180,608000000000,19,0.4723636363636362,316.5289256198347,33.63636363636363,7040.0
6639,builder_2,builder,builder_2,0.0,769099999,34450130,384000000000,12,0.4723636363636362,316.5289256198347,33.63636363636363,7040.0
6640,builder_17,builder,builder_17,0.0,505040001,9297500,64000000000,2,0.47190045248868784,314.28512929710695,33.4841628959276,7072.0
6641,builder_6,builder,builder_6,0.0,749998006,38292790,128000000000,4,0.47190045248868784,314.28512929710695,33.4841628959276,7072.0
6642,proposer_0,proposer,builder_13,627432928.2,678800008,18347690,544000000000,17,0.47190045248868784,314.28512929710695,33.4841628959276,7072.0
6643,builder_26,builder,builder_26,0.0,736600000,26860600,64000000000,2,0.47190045248868784,314.28512929710695,33.4841628959276,7072.0
6644,builder_1,builder,builder_1,0.0,429500000,2796920,480000000000,15,0.47190045248868784,314.28512929710695,33.4841628959276,7072.0
6645,builder_34,builder,builder_34,0.0,484100000,1677760,32000000000,1,0.47190045248868784,314.28512929710695,33.4841628959276,7072.0
6646,builder_2,builder,builder_2,0.0,599976004,80783730,384000000000,12,0.47190045248868784,314.28512929710695,33.4841628959276,7072.0
6647,builder_7,builder,builder_7,0.0,591100000,10707740,96000000000,3,0.47190045248868784,314.28512929710695,33.4841628959276,7072.0
6648,proposer_28,proposer,builder_9,669050365.5,726920015,16469280,32000000000,1,0.47190045248868784,314.28512929710695,33.4841628959276,7072.0
6649,proposer_6,proposer,builder_12,461841125.40000004,485820006,27336800,32000000000,1,0.47190045248868784,314.28512929710695,33.4841628959276,7072.0
6650,builder_3,builder,builder_3,0.0,699100000,5292600,288000000000,9,0.47190045248868784,314.28512929710695,33.4841628959276,7072.0
6651,builder_28,builder,builder_28,0.0,608304004,12207090,32000000000,1,0.47190045248868784,314.28512929710695,33.4841628959276,7072.0
6652,builder_40,builder,builder_40,0.0,714500000,1413900,32000000000,1,0.47190045248868784,314.28512929710695,33.4841628959276,7072.0
6653,builder_6,builder,builder_6,0.0,569829999,83257100,128000000000,4,0.47190045248868784,314.28512929710695,33.4841628959276,7072.0
6654,proposer_44,proposer,builder_26,767554992.9,832340011,20498870,32000000000,1,0.47190045248868784,314.28512929710695,33.4841628959276,7072.0
6655,builder_13,builder,builder_13,0.0,580820003,24068400,64000000000,2,0.47190045248868784,314.28512929710695,33.4841628959276,7072.0
6656,proposer_0,proposer,builder_0,646577555.4,709600006,8807200,544000000000,17,0.47190045248868784,314.28512929710695,33.4841628959276,7072.0
6657,proposer_1,proposer,builder_19,519478926.3,574020007,3178800,352000000000,11,0.47190045248868784,314.28512929710695,33.4841628959276,7072.0
6658,builder_1,builder,builder_1,0.0,538900000,2233140,480000000000,15,0.47190045248868784,314.28512929710695,33.4841628959276,7072.0
6659,proposer_16,proposer,builder_9,565116666.3000001,575140007,52751000,32000000000,1,0.47190045248868784,314.28512929710695,33.4841628959276,7072.0
6660,proposer_3,proposer,builder_9,579527636.4,640240006,3679590,128000000000,4,0.47190045248868784,314.28512929710695,33.4841628959276,7072.0
6661,proposer_10,proposer,builder_8,647478808.2,702880008,16540890,64000000000,2,0.47190045248868784,314.28512929710695,33.4841628959276,7072.0
6662,builder_6,builder,builder_6,0.0,814999998,17092600,128000000000,4,0.47190045248868784,314.28512929710695,33.4841628959276,7072.0
6663,proposer_1,proposer,builder_8,800307719.1,860258009,28972790,352000000000,11,0.47190045248868784,314.28512929710695,33.4841628959276,7072.0
6664,proposer_7,proposer,builder_24,687628041.3000001,761400007,2631150,32000000000,1,0.47190045248868784,314.28512929710695,33.4841628959276,7072.0
6665,proposer_31,proposer,builder_0,588356943.3000001,643640007,10089930,32000000000,1,0.47190045248868784,314.28512929710695,33.4841628959276,7072.0
6666,proposer_49,proposer,builder_25,677733684.3000001,740200007,12837420,64000000000,2,0.47190045248868784,314.28512929710695,33.4841628959276,7072.0
6667,builder_2,builder,builder_2,0.0,648499999,10003770,384000000000,12,0.47190045248868784,314.28512929710695,33.4841628959276,7072.0
6668,builder_1,builder,builder_1,0.0,567200000,2262200,480000000000,15,0.47190045248868784,314.28512929710695,33.4841628959276,7072.0
6669,builder_5,builder,builder_5,0.0,582300000,1134200,192000000000,6,0.47190045248868784,314.28512929710695,33.4841628959276,7072.0
